,Country/Region,Date,Confirmed_Cases,Deaths,Recovered
4565,Guinea,2020-03-01,0.0,0.0,0.0
4566,Guinea,2020-03-02,0.0,0.0,0.0
4567,Guinea,2020-03-03,0.0,0.0,0.0
4568,Guinea,2020-03-04,0.0,0.0,0.0
4569,Guinea,2020-03-05,0.0,0.0,0.0
4570,Guinea,2020-03-06,0.0,0.0,0.0
4571,Guinea,2020-03-07,0.0,0.0,0.0
4572,Guinea,2020-03-08,0.0,0.0,0.0
4573,Guinea,2020-03-09,0.0,0.0,0.0
4574,Guinea,2020-03-10,0.0,0.0,0.0
4575,Guinea,2020-03-11,0.0,0.0,0.0
4576,Guinea,2020-03-12,0.0,0.0,0.0
4577,Guinea,2020-03-13,1.0,0.0,0.0
4578,Guinea,2020-03-14,1.0,0.0,0.0
4579,Guinea,2020-03-15,1.0,0.0,0.0
4580,Guinea,2020-03-16,1.0,0.0,0.0
4581,Guinea,2020-03-17,1.0,0.0,0.0
4582,Guinea,2020-03-18,1.0,0.0,0.0
4583,Guinea,2020-03-19,1.0,0.0,0.0
4584,Guinea,2020-03-20,1.0,0.0,0.0
4585,Guinea,2020-03-21,2.0,0.0,0.0
4586,Guinea,2020-03-22,2.0,0.0,0.0
4587,Guinea,2020-03-23,2.0,0.0,0.0
4588,Guyana,2020-01-22,0.0,0.0,0.0
4589,Guyana,2020-01-23,0.0,0.0,0.0
4590,Guyana,2020-01-24,0.0,0.0,0.0
4591,Guyana,2020-01-25,0.0,0.0,0.0
4592,Guyana,2020-01-26,0.0,0.0,0.0
4593,Guyana,2020-01-27,0.0,0.0,0.0
4594,Guyana,2020-01-28,0.0,0.0,0.0
4595,Guyana,2020-01-29,0.0,0.0,0.0
4596,Guyana,2020-01-30,0.0,0.0,0.0
4597,Guyana,2020-01-31,0.0,0.0,0.0
4598,Guyana,2020-02-01,0.0,0.0,0.0
4599,Guyana,2020-02-02,0.0,0.0,0.0
4600,Guyana,2020-02-03,0.0,0.0,0.0
4601,Guyana,2020-02-04,0.0,0.0,0.0
4602,Guyana,2020-02-05,0.0,0.0,0.0
4603,Guyana,2020-02-06,0.0,0.0,0.0
4604,Guyana,2020-02-07,0.0,0.0,0.0
4605,Guyana,2020-02-08,0.0,0.0,0.0
4606,Guyana,2020-02-09,0.0,0.0,0.0
4607,Guyana,2020-02-10,0.0,0.0,0.0
4608,Guyana,2020-02-11,0.0,0.0,0.0
4609,Guyana,2020-02-12,0.0,0.0,0.0
4610,Guyana,2020-02-13,0.0,0.0,0.0
4611,Guyana,2020-02-14,0.0,0.0,0.0
4612,Guyana,2020-02-15,0.0,0.0,0.0
4613,Guyana,2020-02-16,0.0,0.0,0.0
4614,Guyana,2020-02-17,0.0,0.0,0.0
4615,Guyana,2020-02-18,0.0,0.0,0.0
4616,Guyana,2020-02-19,0.0,0.0,0.0
4617,Guyana,2020-02-20,0.0,0.0,0.0
4618,Guyana,2020-02-21,0.0,0.0,0.0
4619,Guyana,2020-02-22,0.0,0.0,0.0
4620,Guyana,2020-02-23,0.0,0.0,0.0
4621,Guyana,2020-02-24,0.0,0.0,0.0
4622,Guyana,2020-02-25,0.0,0.0,0.0
4623,Guyana,2020-02-26,0.0,0.0,0.0
4624,Guyana,2020-02-27,0.0,0.0,0.0
4625,Guyana,2020-02-28,0.0,0.0,0.0
4626,Guyana,2020-02-29,0.0,0.0,0.0
4627,Guyana,2020-03-01,0.0,0.0,0.0
4628,Guyana,2020-03-02,0.0,0.0,0.0
4629,Guyana,2020-03-03,0.0,0.0,0.0
4630,Guyana,2020-03-04,0.0,0.0,0.0
4631,Guyana,2020-03-05,0.0,0.0,0.0
4632,Guyana,2020-03-06,0.0,0.0,0.0
4633,Guyana,2020-03-07,0.0,0.0,0.0
4634,Guyana,2020-03-08,0.0,0.0,0.0
4635,Guyana,2020-03-09,0.0,0.0,0.0
4636,Guyana,2020-03-10,0.0,0.0,0.0
4637,Guyana,2020-03-11,0.0,0.0,0.0
4638,Guyana,2020-03-12,1.0,1.0,0.0
4639,Guyana,2020-03-13,1.0,1.0,0.0
4640,Guyana,2020-03-14,1.0,1.0,0.0
4641,Guyana,2020-03-15,4.0,1.0,0.0
4642,Guyana,2020-03-16,4.0,1.0,0.0
4643,Guyana,2020-03-17,7.0,1.0,0.0
4644,Guyana,2020-03-18,7.0,1.0,0.0
4645,Guyana,2020-03-19,7.0,1.0,0.0
4646,Guyana,2020-03-20,7.0,1.0,0.0
4647,Guyana,2020-03-21,7.0,1.0,0.0
4648,Guyana,2020-03-22,7.0,1.0,0.0
4649,Guyana,2020-03-23,7.0,1.0,0.0
4650,Haiti,2020-01-22,0.0,0.0,0.0
4651,Haiti,2020-01-23,0.0,0.0,0.0
4652,Haiti,2020-01-24,0.0,0.0,0.0
4653,Haiti,2020-01-25,0.0,0.0,0.0
4654,Haiti,2020-01-26,0.0,0.0,0.0
4655,Haiti,2020-01-27,0.0,0.0,0.0
4656,Haiti,2020-01-28,0.0,0.0,0.0
4657,Haiti,2020-01-29,0.0,0.0,0.0
4658,Haiti,2020-01-30,0.0,0.0,0.0
4659,Haiti,2020-01-31,0.0,0.0,0.0
4660,Haiti,2020-02-01,0.0,0.0,0.0
4661,Haiti,2020-02-02,0.0,0.0,0.0
4662,Haiti,2020-02-03,0.0,0.0,0.0
4663,Haiti,2020-02-04,0.0,0.0,0.0
4664,Haiti,2020-02-05,0.0,0.0,0.0
4665,Haiti,2020-02-06,0.0,0.0,0.0
4666,Haiti,2020-02-07,0.0,0.0,0.0
4667,Haiti,2020-02-08,0.0,0.0,0.0
4668,Haiti,2020-02-09,0.0,0.0,0.0
4669,Haiti,2020-02-10,0.0,0.0,0.0
4670,Haiti,2020-02-11,0.0,0.0,0.0
4671,Haiti,2020-02-12,0.0,0.0,0.0
4672,Haiti,2020-02-13,0.0,0.0,0.0
4673,Haiti,2020-02-14,0.0,0.0,0.0
4674,Haiti,2020-02-15,0.0,0.0,0.0
4675,Haiti,2020-02-16,0.0,0.0,0.0
4676,Haiti,2020-02-17,0.0,0.0,0.0
4677,Haiti,2020-02-18,0.0,0.0,0.0
4678,Haiti,2020-02-19,0.0,0.0,0.0
4679,Haiti,2020-02-20,0.0,0.0,0.0
4680,Haiti,2020-02-21,0.0,0.0,0.0
4681,Haiti,2020-02-22,0.0,0.0,0.0
4682,Haiti,2020-02-23,0.0,0.0,0.0
4683,Haiti,2020-02-24,0.0,0.0,0.0
4684,Haiti,2020-02-25,0.0,0.0,0.0
4685,Haiti,2020-02-26,0.0,0.0,0.0
4686,Haiti,2020-02-27,0.0,0.0,0.0
4687,Haiti,2020-02-28,0.0,0.0,0.0
4688,Haiti,2020-02-29,0.0,0.0,0.0
4689,Haiti,2020-03-01,0.0,0.0,0.0
4690,Haiti,2020-03-02,0.0,0.0,0.0
4691,Haiti,2020-03-03,0.0,0.0,0.0
4692,Haiti,2020-03-04,0.0,0.0,0.0
4693,Haiti,2020-03-05,0.0,0.0,0.0
4694,Haiti,2020-03-06,0.0,0.0,0.0
4695,Haiti,2020-03-07,0.0,0.0,0.0
4696,Haiti,2020-03-08,0.0,0.0,0.0
4697,Haiti,2020-03-09,0.0,0.0,0.0
4698,Haiti,2020-03-10,0.0,0.0,0.0
4699,Haiti,2020-03-11,0.0,0.0,0.0
4700,Haiti,2020-03-12,0.0,0.0,0.0
4701,Haiti,2020-03-13,0.0,0.0,0.0
4702,Haiti,2020-03-14,0.0,0.0,0.0
4703,Haiti,2020-03-15,0.0,0.0,0.0
4704,Haiti,2020-03-16,0.0,0.0,0.0
4705,Haiti,2020-03-17,0.0,0.0,0.0
4706,Haiti,2020-03-18,0.0,0.0,0.0
4707,Haiti,2020-03-19,0.0,0.0,0.0
4708,Haiti,2020-03-20,2.0,0.0,0.0
4709,Haiti,2020-03-21,2.0,0.0,0.0
4710,Haiti,2020-03-22,2.0,0.0,0.0
4711,Haiti,2020-03-23,2.0,0.0,0.0
4712,Holy See,2020-01-22,0.0,0.0,0.0
4713,Holy See,2020-01-23,0.0,0.0,0.0
4714,Holy See,2020-01-24,0.0,0.0,0.0
4715,Holy See,2020-01-25,0.0,0.0,0.0
4716,Holy See,2020-01-26,0.0,0.0,0.0
4717,Holy See,2020-01-27,0.0,0.0,0.0
4718,Holy See,2020-01-28,0.0,0.0,0.0
4719,Holy See,2020-01-29,0.0,0.0,0.0
4720,Holy See,2020-01-30,0.0,0.0,0.0
4721,Holy See,2020-01-31,0.0,0.0,0.0
4722,Holy See,2020-02-01,0.0,0.0,0.0
4723,Holy See,2020-02-02,0.0,0.0,0.0
4724,Holy See,2020-02-03,0.0,0.0,0.0
4725,Holy See,2020-02-04,0.0,0.0,0.0
4726,Holy See,2020-02-05,0.0,0.0,0.0
4727,Holy See,2020-02-06,0.0,0.0,0.0
4728,Holy See,2020-02-07,0.0,0.0,0.0
4729,Holy See,2020-02-08,0.0,0.0,0.0
4730,Holy See,2020-02-09,0.0,0.0,0.0
4731,Holy See,2020-02-10,0.0,0.0,0.0
4732,Holy See,2020-02-11,0.0,0.0,0.0
4733,Holy See,2020-02-12,0.0,0.0,0.0
4734,Holy See,2020-02-13,0.0,0.0,0.0
4735,Holy See,2020-02-14,0.0,0.0,0.0
4736,Holy See,2020-02-15,0.0,0.0,0.0
4737,Holy See,2020-02-16,0.0,0.0,0.0
4738,Holy See,2020-02-17,0.0,0.0,0.0
4739,Holy See,2020-02-18,0.0,0.0,0.0
4740,Holy See,2020-02-19,0.0,0.0,0.0
4741,Holy See,2020-02-20,0.0,0.0,0.0
4742,Holy See,2020-02-21,0.0,0.0,0.0
4743,Holy See,2020-02-22,0.0,0.0,0.0
4744,Holy See,2020-02-23,0.0,0.0,0.0
4745,Holy See,2020-02-24,0.0,0.0,0.0
4746,Holy See,2020-02-25,0.0,0.0,0.0
4747,Holy See,2020-02-26,0.0,0.0,0.0
4748,Holy See,2020-02-27,0.0,0.0,0.0
4749,Holy See,2020-02-28,0.0,0.0,0.0
4750,Holy See,2020-02-29,0.0,0.0,0.0
4751,Holy See,2020-03-01,0.0,0.0,0.0
4752,Holy See,2020-03-02,0.0,0.0,0.0
4753,Holy See,2020-03-03,0.0,0.0,0.0
4754,Holy See,2020-03-04,0.0,0.0,0.0
4755,Holy See,2020-03-05,0.0,0.0,0.0
4756,Holy See,2020-03-06,1.0,0.0,0.0
4757,Holy See,2020-03-07,1.0,0.0,0.0
4758,Holy See,2020-03-08,1.0,0.0,0.0
4759,Holy See,2020-03-09,1.0,0.0,0.0
4760,Holy See,2020-03-10,1.0,0.0,0.0
4761,Holy See,2020-03-11,1.0,0.0,0.0
4762,Holy See,2020-03-12,1.0,0.0,0.0
4763,Holy See,2020-03-13,1.0,0.0,0.0
4764,Holy See,2020-03-14,1.0,0.0,0.0
4765,Holy See,2020-03-15,1.0,0.0,0.0
4766,Holy See,2020-03-16,1.0,0.0,0.0
4767,Holy See,2020-03-17,1.0,0.0,0.0
4768,Holy See,2020-03-18,1.0,0.0,0.0
4769,Holy See,2020-03-19,1.0,0.0,0.0
4770,Holy See,2020-03-20,1.0,0.0,0.0
4771,Holy See,2020-03-21,1.0,0.0,0.0
4772,Holy See,2020-03-22,1.0,0.0,0.0
4773,Holy See,2020-03-23,1.0,0.0,0.0
4774,Honduras,2020-01-22,0.0,0.0,0.0
4775,Honduras,2020-01-23,0.0,0.0,0.0
4776,Honduras,2020-01-24,0.0,0.0,0.0
4777,Honduras,2020-01-25,0.0,0.0,0.0
4778,Honduras,2020-01-26,0.0,0.0,0.0
4779,Honduras,2020-01-27,0.0,0.0,0.0
4780,Honduras,2020-01-28,0.0,0.0,0.0
4781,Honduras,2020-01-29,0.0,0.0,0.0
4782,Honduras,2020-01-30,0.0,0.0,0.0
4783,Honduras,2020-01-31,0.0,0.0,0.0
4784,Honduras,2020-02-01,0.0,0.0,0.0
4785,Honduras,2020-02-02,0.0,0.0,0.0
4786,Honduras,2020-02-03,0.0,0.0,0.0
4787,Honduras,2020-02-04,0.0,0.0,0.0
4788,Honduras,2020-02-05,0.0,0.0,0.0
4789,Honduras,2020-02-06,0.0,0.0,0.0
4790,Honduras,2020-02-07,0.0,0.0,0.0
4791,Honduras,2020-02-08,0.0,0.0,0.0
4792,Honduras,2020-02-09,0.0,0.0,0.0
4793,Honduras,2020-02-10,0.0,0.0,0.0
4794,Honduras,2020-02-11,0.0,0.0,0.0
4795,Honduras,2020-02-12,0.0,0.0,0.0
4796,Honduras,2020-02-13,0.0,0.0,0.0
4797,Honduras,2020-02-14,0.0,0.0,0.0
4798,Honduras,2020-02-15,0.0,0.0,0.0
4799,Honduras,2020-02-16,0.0,0.0,0.0
4800,Honduras,2020-02-17,0.0,0.0,0.0
4801,Honduras,2020-02-18,0.0,0.0,0.0
4802,Honduras,2020-02-19,0.0,0.0,0.0
4803,Honduras,2020-02-20,0.0,0.0,0.0
4804,Honduras,2020-02-21,0.0,0.0,0.0
4805,Honduras,2020-02-22,0.0,0.0,0.0
4806,Honduras,2020-02-23,0.0,0.0,0.0
4807,Honduras,2020-02-24,0.0,0.0,0.0
4808,Honduras,2020-02-25,0.0,0.0,0.0
4809,Honduras,2020-02-26,0.0,0.0,0.0
4810,Honduras,2020-02-27,0.0,0.0,0.0
4811,Honduras,2020-02-28,0.0,0.0,0.0
4812,Honduras,2020-02-29,0.0,0.0,0.0
4813,Honduras,2020-03-01,0.0,0.0,0.0
4814,Honduras,2020-03-02,0.0,0.0,0.0
4815,Honduras,2020-03-03,0.0,0.0,0.0
4816,Honduras,2020-03-04,0.0,0.0,0.0
4817,Honduras,2020-03-05,0.0,0.0,0.0
4818,Honduras,2020-03-06,0.0,0.0,0.0
4819,Honduras,2020-03-07,0.0,0.0,0.0
4820,Honduras,2020-03-08,0.0,0.0,0.0
4821,Honduras,2020-03-09,0.0,0.0,0.0
4822,Honduras,2020-03-10,0.0,0.0,0.0
4823,Honduras,2020-03-11,2.0,0.0,0.0
4824,Honduras,2020-03-12,2.0,0.0,0.0
4825,Honduras,2020-03-13,2.0,0.0,0.0
4826,Honduras,2020-03-14,2.0,0.0,0.0
4827,Honduras,2020-03-15,3.0,0.0,0.0
4828,Honduras,2020-03-16,6.0,0.0,0.0
4829,Honduras,2020-03-17,8.0,0.0,0.0
4830,Honduras,2020-03-18,9.0,0.0,0.0
4831,Honduras,2020-03-19,12.0,0.0,0.0
4832,Honduras,2020-03-20,24.0,0.0,0.0
4833,Honduras,2020-03-21,24.0,0.0,0.0
4834,Honduras,2020-03-22,26.0,0.0,0.0
4835,Honduras,2020-03-23,26.0,0.0,0.0
4836,Hungary,2020-01-22,0.0,0.0,0.0
4837,Hungary,2020-01-23,0.0,0.0,0.0
4838,Hungary,2020-01-24,0.0,0.0,0.0
4839,Hungary,2020-01-25,0.0,0.0,0.0
4840,Hungary,2020-01-26,0.0,0.0,0.0
4841,Hungary,2020-01-27,0.0,0.0,0.0
4842,Hungary,2020-01-28,0.0,0.0,0.0
4843,Hungary,2020-01-29,0.0,0.0,0.0
4844,Hungary,2020-01-30,0.0,0.0,0.0
4845,Hungary,2020-01-31,0.0,0.0,0.0
4846,Hungary,2020-02-01,0.0,0.0,0.0
4847,Hungary,2020-02-02,0.0,0.0,0.0
4848,Hungary,2020-02-03,0.0,0.0,0.0
4849,Hungary,2020-02-04,0.0,0.0,0.0
4850,Hungary,2020-02-05,0.0,0.0,0.0
4851,Hungary,2020-02-06,0.0,0.0,0.0
4852,Hungary,2020-02-07,0.0,0.0,0.0
4853,Hungary,2020-02-08,0.0,0.0,0.0
4854,Hungary,2020-02-09,0.0,0.0,0.0
4855,Hungary,2020-02-10,0.0,0.0,0.0
4856,Hungary,2020-02-11,0.0,0.0,0.0
4857,Hungary,2020-02-12,0.0,0.0,0.0
4858,Hungary,2020-02-13,0.0,0.0,0.0
4859,Hungary,2020-02-14,0.0,0.0,0.0
4860,Hungary,2020-02-15,0.0,0.0,0.0
4861,Hungary,2020-02-16,0.0,0.0,0.0
4862,Hungary,2020-02-17,0.0,0.0,0.0
4863,Hungary,2020-02-18,0.0,0.0,0.0
4864,Hungary,2020-02-19,0.0,0.0,0.0
4865,Hungary,2020-02-20,0.0,0.0,0.0
4866,Hungary,2020-02-21,0.0,0.0,0.0
4867,Hungary,2020-02-22,0.0,0.0,0.0
4868,Hungary,2020-02-23,0.0,0.0,0.0
4869,Hungary,2020-02-24,0.0,0.0,0.0
4870,Hungary,2020-02-25,0.0,0.0,0.0
4871,Hungary,2020-02-26,0.0,0.0,0.0
4872,Hungary,2020-02-27,0.0,0.0,0.0
4873,Hungary,2020-02-28,0.0,0.0,0.0
4874,Hungary,2020-02-29,0.0,0.0,0.0
4875,Hungary,2020-03-01,0.0,0.0,0.0
4876,Hungary,2020-03-02,0.0,0.0,0.0
4877,Hungary,2020-03-03,0.0,0.0,0.0
4878,Hungary,2020-03-04,2.0,0.0,0.0
4879,Hungary,2020-03-05,2.0,0.0,0.0
4880,Hungary,2020-03-06,2.0,0.0,0.0
4881,Hungary,2020-03-07,4.0,0.0,0.0
4882,Hungary,2020-03-08,7.0,0.0,0.0
4883,Hungary,2020-03-09,9.0,0.0,0.0
4884,Hungary,2020-03-10,9.0,0.0,0.0
4885,Hungary,2020-03-11,13.0,0.0,0.0
4886,Hungary,2020-03-12,13.0,0.0,0.0
4887,Hungary,2020-03-13,19.0,0.0,0.0
4888,Hungary,2020-03-14,30.0,0.0,1.0
4889,Hungary,2020-03-15,32.0,1.0,1.0
4890,Hungary,2020-03-16,39.0,1.0,1.0
4891,Hungary,2020-03-17,50.0,1.0,2.0
4892,Hungary,2020-03-18,58.0,1.0,2.0
4893,Hungary,2020-03-19,73.0,1.0,2.0
4894,Hungary,2020-03-20,85.0,3.0,2.0
4895,Hungary,2020-03-21,103.0,4.0,7.0
4896,Hungary,2020-03-22,131.0,6.0,16.0
4897,Hungary,2020-03-23,131.0,6.0,16.0
4898,Iceland,2020-01-22,0.0,0.0,0.0
4899,Iceland,2020-01-23,0.0,0.0,0.0
4900,Iceland,2020-01-24,0.0,0.0,0.0
4901,Iceland,2020-01-25,0.0,0.0,0.0
4902,Iceland,2020-01-26,0.0,0.0,0.0
4903,Iceland,2020-01-27,0.0,0.0,0.0
4904,Iceland,2020-01-28,0.0,0.0,0.0
4905,Iceland,2020-01-29,0.0,0.0,0.0
4906,Iceland,2020-01-30,0.0,0.0,0.0
4907,Iceland,2020-01-31,0.0,0.0,0.0
4908,Iceland,2020-02-01,0.0,0.0,0.0
4909,Iceland,2020-02-02,0.0,0.0,0.0
4910,Iceland,2020-02-03,0.0,0.0,0.0
4911,Iceland,2020-02-04,0.0,0.0,0.0
4912,Iceland,2020-02-05,0.0,0.0,0.0
4913,Iceland,2020-02-06,0.0,0.0,0.0
4914,Iceland,2020-02-07,0.0,0.0,0.0
4915,Iceland,2020-02-08,0.0,0.0,0.0
4916,Iceland,2020-02-09,0.0,0.0,0.0
4917,Iceland,2020-02-10,0.0,0.0,0.0
4918,Iceland,2020-02-11,0.0,0.0,0.0
4919,Iceland,2020-02-12,0.0,0.0,0.0
4920,Iceland,2020-02-13,0.0,0.0,0.0
4921,Iceland,2020-02-14,0.0,0.0,0.0
4922,Iceland,2020-02-15,0.0,0.0,0.0
4923,Iceland,2020-02-16,0.0,0.0,0.0
4924,Iceland,2020-02-17,0.0,0.0,0.0
4925,Iceland,2020-02-18,0.0,0.0,0.0
4926,Iceland,2020-02-19,0.0,0.0,0.0
4927,Iceland,2020-02-20,0.0,0.0,0.0
4928,Iceland,2020-02-21,0.0,0.0,0.0
4929,Iceland,2020-02-22,0.0,0.0,0.0
4930,Iceland,2020-02-23,0.0,0.0,0.0
4931,Iceland,2020-02-24,0.0,0.0,0.0
4932,Iceland,2020-02-25,0.0,0.0,0.0
4933,Iceland,2020-02-26,0.0,0.0,0.0
4934,Iceland,2020-02-27,0.0,0.0,0.0
4935,Iceland,2020-02-28,1.0,0.0,0.0
4936,Iceland,2020-02-29,1.0,0.0,0.0
4937,Iceland,2020-03-01,3.0,0.0,0.0
4938,Iceland,2020-03-02,6.0,0.0,0.0
4939,Iceland,2020-03-03,11.0,0.0,0.0
4940,Iceland,2020-03-04,26.0,0.0,0.0
4941,Iceland,2020-03-05,34.0,0.0,0.0
4942,Iceland,2020-03-06,43.0,0.0,0.0
4943,Iceland,2020-03-07,50.0,0.0,0.0
4944,Iceland,2020-03-08,50.0,0.0,0.0
4945,Iceland,2020-03-09,58.0,0.0,0.0
4946,Iceland,2020-03-10,69.0,0.0,1.0
4947,Iceland,2020-03-11,85.0,0.0,1.0
4948,Iceland,2020-03-12,103.0,0.0,1.0
4949,Iceland,2020-03-13,134.0,0.0,1.0
4950,Iceland,2020-03-14,156.0,0.0,1.0
4951,Iceland,2020-03-15,171.0,5.0,8.0
4952,Iceland,2020-03-16,180.0,0.0,0.0
4953,Iceland,2020-03-17,220.0,1.0,0.0
4954,Iceland,2020-03-18,250.0,1.0,5.0
4955,Iceland,2020-03-19,330.0,1.0,5.0
4956,Iceland,2020-03-20,409.0,0.0,5.0
4957,Iceland,2020-03-21,473.0,1.0,22.0
4958,Iceland,2020-03-22,568.0,1.0,36.0
4959,Iceland,2020-03-23,568.0,1.0,36.0
4960,India,2020-01-22,0.0,0.0,0.0
4961,India,2020-01-23,0.0,0.0,0.0
4962,India,2020-01-24,0.0,0.0,0.0
4963,India,2020-01-25,0.0,0.0,0.0
4964,India,2020-01-26,0.0,0.0,0.0
4965,India,2020-01-27,0.0,0.0,0.0
4966,India,2020-01-28,0.0,0.0,0.0
4967,India,2020-01-29,0.0,0.0,0.0
4968,India,2020-01-30,1.0,0.0,0.0
4969,India,2020-01-31,1.0,0.0,0.0
4970,India,2020-02-01,1.0,0.0,0.0
4971,India,2020-02-02,2.0,0.0,0.0
4972,India,2020-02-03,3.0,0.0,0.0
4973,India,2020-02-04,3.0,0.0,0.0
4974,India,2020-02-05,3.0,0.0,0.0
4975,India,2020-02-06,3.0,0.0,0.0
4976,India,2020-02-07,3.0,0.0,0.0
4977,India,2020-02-08,3.0,0.0,0.0
4978,India,2020-02-09,3.0,0.0,0.0
4979,India,2020-02-10,3.0,0.0,0.0
4980,India,2020-02-11,3.0,0.0,0.0
4981,India,2020-02-12,3.0,0.0,0.0
4982,India,2020-02-13,3.0,0.0,0.0
4983,India,2020-02-14,3.0,0.0,0.0
4984,India,2020-02-15,3.0,0.0,0.0
4985,India,2020-02-16,3.0,0.0,3.0
4986,India,2020-02-17,3.0,0.0,3.0
4987,India,2020-02-18,3.0,0.0,3.0
4988,India,2020-02-19,3.0,0.0,3.0
4989,India,2020-02-20,3.0,0.0,3.0
4990,India,2020-02-21,3.0,0.0,3.0
4991,India,2020-02-22,3.0,0.0,3.0
4992,India,2020-02-23,3.0,0.0,3.0
4993,India,2020-02-24,3.0,0.0,3.0
4994,India,2020-02-25,3.0,0.0,3.0
4995,India,2020-02-26,3.0,0.0,3.0
4996,India,2020-02-27,3.0,0.0,3.0
4997,India,2020-02-28,3.0,0.0,3.0
4998,India,2020-02-29,3.0,0.0,3.0
4999,India,2020-03-01,3.0,0.0,3.0
5000,India,2020-03-02,5.0,0.0,3.0
5001,India,2020-03-03,5.0,0.0,3.0
5002,India,2020-03-04,28.0,0.0,3.0
5003,India,2020-03-05,30.0,0.0,3.0
5004,India,2020-03-06,31.0,0.0,3.0
5005,India,2020-03-07,34.0,0.0,3.0
5006,India,2020-03-08,39.0,0.0,3.0
5007,India,2020-03-09,43.0,0.0,3.0
5008,India,2020-03-10,56.0,0.0,4.0
5009,India,2020-03-11,62.0,1.0,4.0
5010,India,2020-03-12,73.0,1.0,4.0
5011,India,2020-03-13,82.0,2.0,4.0
5012,India,2020-03-14,102.0,2.0,4.0
5013,India,2020-03-15,113.0,2.0,13.0
5014,India,2020-03-16,119.0,2.0,13.0
5015,India,2020-03-17,142.0,3.0,14.0
5016,India,2020-03-18,156.0,3.0,14.0
5017,India,2020-03-19,194.0,4.0,15.0
5018,India,2020-03-20,244.0,5.0,20.0
5019,India,2020-03-21,330.0,4.0,23.0
5020,India,2020-03-22,396.0,7.0,27.0
5021,India,2020-03-23,396.0,7.0,27.0
5022,Indonesia,2020-01-22,0.0,0.0,0.0
5023,Indonesia,2020-01-23,0.0,0.0,0.0
5024,Indonesia,2020-01-24,0.0,0.0,0.0
5025,Indonesia,2020-01-25,0.0,0.0,0.0
5026,Indonesia,2020-01-26,0.0,0.0,0.0
5027,Indonesia,2020-01-27,0.0,0.0,0.0
5028,Indonesia,2020-01-28,0.0,0.0,0.0
5029,Indonesia,2020-01-29,0.0,0.0,0.0
5030,Indonesia,2020-01-30,0.0,0.0,0.0
5031,Indonesia,2020-01-31,0.0,0.0,0.0
5032,Indonesia,2020-02-01,0.0,0.0,0.0
5033,Indonesia,2020-02-02,0.0,0.0,0.0
5034,Indonesia,2020-02-03,0.0,0.0,0.0
5035,Indonesia,2020-02-04,0.0,0.0,0.0
5036,Indonesia,2020-02-05,0.0,0.0,0.0
5037,Indonesia,2020-02-06,0.0,0.0,0.0
5038,Indonesia,2020-02-07,0.0,0.0,0.0
5039,Indonesia,2020-02-08,0.0,0.0,0.0
5040,Indonesia,2020-02-09,0.0,0.0,0.0
5041,Indonesia,2020-02-10,0.0,0.0,0.0
5042,Indonesia,2020-02-11,0.0,0.0,0.0
5043,Indonesia,2020-02-12,0.0,0.0,0.0
5044,Indonesia,2020-02-13,0.0,0.0,0.0
5045,Indonesia,2020-02-14,0.0,0.0,0.0
5046,Indonesia,2020-02-15,0.0,0.0,0.0
5047,Indonesia,2020-02-16,0.0,0.0,0.0
5048,Indonesia,2020-02-17,0.0,0.0,0.0
5049,Indonesia,2020-02-18,0.0,0.0,0.0
5050,Indonesia,2020-02-19,0.0,0.0,0.0
5051,Indonesia,2020-02-20,0.0,0.0,0.0
5052,Indonesia,2020-02-21,0.0,0.0,0.0
5053,Indonesia,2020-02-22,0.0,0.0,0.0
5054,Indonesia,2020-02-23,0.0,0.0,0.0
5055,Indonesia,2020-02-24,0.0,0.0,0.0
5056,Indonesia,2020-02-25,0.0,0.0,0.0
5057,Indonesia,2020-02-26,0.0,0.0,0.0
5058,Indonesia,2020-02-27,0.0,0.0,0.0
5059,Indonesia,2020-02-28,0.0,0.0,0.0
5060,Indonesia,2020-02-29,0.0,0.0,0.0
5061,Indonesia,2020-03-01,0.0,0.0,0.0
5062,Indonesia,2020-03-02,2.0,0.0,0.0
5063,Indonesia,2020-03-03,2.0,0.0,0.0
5064,Indonesia,2020-03-04,2.0,0.0,0.0
5065,Indonesia,2020-03-05,2.0,0.0,0.0
5066,Indonesia,2020-03-06,4.0,0.0,0.0
5067,Indonesia,2020-03-07,4.0,0.0,0.0
5068,Indonesia,2020-03-08,6.0,0.0,0.0
5069,Indonesia,2020-03-09,19.0,0.0,0.0
5070,Indonesia,2020-03-10,27.0,0.0,2.0
5071,Indonesia,2020-03-11,34.0,1.0,2.0
5072,Indonesia,2020-03-12,34.0,1.0,2.0
5073,Indonesia,2020-03-13,69.0,4.0,2.0
5074,Indonesia,2020-03-14,96.0,5.0,8.0
5075,Indonesia,2020-03-15,117.0,5.0,8.0
5076,Indonesia,2020-03-16,134.0,5.0,8.0
5077,Indonesia,2020-03-17,172.0,5.0,8.0
5078,Indonesia,2020-03-18,227.0,19.0,11.0
5079,Indonesia,2020-03-19,311.0,25.0,11.0
5080,Indonesia,2020-03-20,369.0,32.0,15.0
5081,Indonesia,2020-03-21,450.0,38.0,15.0
5082,Indonesia,2020-03-22,514.0,48.0,29.0
5083,Indonesia,2020-03-23,514.0,48.0,29.0
5084,Iran,2020-01-22,0.0,0.0,0.0
5085,Iran,2020-01-23,0.0,0.0,0.0
5086,Iran,2020-01-24,0.0,0.0,0.0
